n,gamma_n
22526,20026.529858395999
22527,20027.336548062998
22528,20028.013164797001
22529,20028.945887770999
22530,20029.846528845999
22531,20030.258976728001
22532,20031.067858083999
22533,20031.786379157998
22534,20032.641486306999
22535,20033.831538303999
22536,20034.057083095999
22537,20035.662702165999
22538,20036.182512124000
22539,20036.768859878001
22540,20037.424720014998
22541,20037.953263470001
22542,20038.765155886002
22543,20039.674348000000
22544,20040.580500323998
22545,20041.203760543001
22546,20042.087967537002
22547,20043.223891949001
22548,20043.978308907001
22549,20044.297839544000
22550,20045.146451911001
22551,20046.248303216002
22552,20046.902156517001
22553,20047.441685262002
22554,20048.560056810999
22555,20049.061400438000
22556,20049.361022737001
22557,20050.300538857999
22558,20051.742558983002
22559,20052.596833629999
22560,20053.421580376998
22561,20053.773098089001
22562,20054.458513404999
22563,20055.675521339999
22564,20055.961735765999
22565,20056.676324303000
22566,20057.491096561000
22567,20058.428415810999
22568,20059.473195783001
22569,20059.891664657000
22570,20060.702502012002
22571,20061.956284168999
22572,20062.109790933999
22573,20063.669360197000
22574,20063.911032290998
22575,20064.826867203999
22576,20065.496779036999
22577,20066.025676361001
22578,20066.899459946999
22579,20067.478888484002
22580,20068.489459097000
22581,20069.369256725000
22582,20070.624640807000
22583,20071.040942528001
22584,20072.089954464998
22585,20072.483511032999
22586,20072.987381062001
22587,20073.784379838002
22588,20075.300984643000
22589,20075.531411944001
22590,20076.241526905000
22591,20076.805051376999
22592,20077.879278928998
22593,20078.704736448999
22594,20079.658582315002
22595,20080.484507810001
22596,20081.188915850998
22597,20082.112162029000
22598,20082.686051249999
22599,20083.448849445998
22600,20083.842473662000
22601,20084.705044970000
22602,20085.531752005001
22603,20086.287907442998
22604,20087.727345596999
22605,20088.208097428000
22606,20088.874240417001
22607,20089.547967209000
22608,20090.557664535001
22609,20091.346247658999
22610,20091.833456647000
22611,20092.863348650000
22612,20093.366788364001
22613,20094.281169533999
22614,20094.962889629998
22615,20095.668713274001
22616,20096.155501875000
22617,20097.962952186001
22618,20098.479953700000
22619,20099.128314509999
22620,20099.879699903999
22621,20100.484781384999
22622,20101.106733549001
22623,20102.117546191999
22624,20102.472860472000
22625,20103.780664311998
22626,20104.302054447999
22627,20104.973931221000
22628,20106.223296636999
22629,20106.966363685999
22630,20107.537786043998
22631,20108.221787514001
22632,20109.167745878000
22633,20110.192915488002
22634,20110.766181527000
22635,20111.368531198001
22636,20111.926974388000
22637,20112.535566138002
22638,20113.529052376001
22639,20114.748358061999
22640,20115.476244959002
22641,20116.218803293999
22642,20117.321577702001
22643,20117.803034396002
22644,20118.100355039998
22645,20119.275322134999
22646,20119.796969530998
22647,20120.608600976000
22648,20121.740848281999
22649,20122.228299703002
22650,20122.837965659000
22651,20123.931361184001
22652,20124.565621625999
22653,20125.553803328999
22654,20126.656556893999
22655,20127.178560532000
22656,20127.919243955999
22657,20128.178644525000
22658,20129.427192966999
22659,20130.082814043999
22660,20130.539204737001
22661,20131.203321928999
22662,20132.553277933999
22663,20133.656820860000
22664,20134.189794733000
22665,20134.940293781001
22666,20135.361607954001
22667,20136.293222459000
22668,20137.161938811001
22669,20138.067914036001
22670,20138.564621795002
22671,20139.392045174001
22672,20140.167583604001
22673,20140.565916218999
22674,20141.762695541001
22675,20142.606240844001
22676,20143.815013971998
22677,20144.029831913002
22678,20145.239958654001
22679,20145.832988370999
22680,20146.467812440002
22681,20147.025235303001
22682,20147.465329602001
22683,20148.814132861000
22684,20149.627929113001
22685,20150.218413753999
22686,20151.249461223000
22687,20151.884839480001
22688,20152.962243465001
22689,20153.598399008999
22690,20154.062010389000
22691,20155.062201219000
22692,20156.060397580000
22693,20156.515810844001
22694,20157.328637276001
22695,20157.755276620999
22696,20158.781121676999
22697,20159.249668515000
22698,20160.698374520998
22699,20161.942239548000
22700,20162.177802398000
22701,20162.581237947001
22702,20163.734449862000
22703,20164.229138528000
22704,20164.901218112002
22705,20166.118847368001
22706,20166.491169658999
22707,20167.126935746001
22708,20168.340497828001
22709,20169.145436868999
22710,20169.845919055999
22711,20170.393299971998
22712,20171.515574885001
22713,20172.485192322001
22714,20173.130239560000
22715,20173.634759416000
22716,20174.380269193000
22717,20175.142279946998
22718,20175.671470951002
22719,20176.572208622001
22720,20177.462924529002
22721,20178.640282322998
22722,20179.362189227999
22723,20180.078207446000
22724,20180.859471642001
22725,20181.512191303002
22726,20182.144444522000
22727,20182.737705997999
22728,20183.985962251001
22729,20184.612199757001
22730,20185.454931773002
22731,20185.880753057001
22732,20186.383170941001
22733,20188.036192088999
22734,20188.593932087999
22735,20189.427763362000
22736,20190.288669723999
22737,20190.854031004001
22738,20191.622417506002
22739,20192.507878608001
22740,20192.780592138999
22741,20193.654355338000
22742,20194.353427570000
22743,20195.835111257999
22744,20196.073384870000
22745,20197.490463556998
22746,20197.842358446000
22747,20198.589628723999
22748,20199.137650249999
22749,20200.460874777000
22750,20201.100843105000
22751,20201.588442815999
22752,20202.344852725000
22753,20203.048844539000
22754,20204.149006075000
22755,20204.335200188001
22756,20205.558165276001
22757,20206.559564771000
22758,20207.612833900999
22759,20208.335534401001
22760,20208.648117709999
22761,20209.270994193001
22762,20210.069803445000
22763,20211.031707784001
22764,20211.607390671001
22765,20212.632992481002
22766,20213.252415088002
22767,20214.069794485000
22768,20215.096166890999
22769,20215.814190203000
22770,20216.494530628999
22771,20217.504361260999
22772,20217.948534806001
22773,20218.985716625000
22774,20219.763852644999
22775,20220.421958800998
22776,20220.706745525000
22777,20221.732501777002
22778,20222.164348148999
22779,20224.037077641999
22780,20224.493230568001
22781,20225.071729185998
22782,20225.922456313001
22783,20226.700618870000
22784,20227.513720571002
22785,20227.952632155000
22786,20228.652511388002
22787,20229.892738494000
22788,20230.434528893002
22789,20231.047168391000
22790,20232.011450835002
22791,20232.806371162998
22792,20233.459851063999
22793,20234.716749386000
22794,20235.408594125998
22795,20236.038882801000
22796,20237.011396303998
22797,20237.318293352000
22798,20237.911854521000
22799,20238.883540397001
22800,20239.810231570002
22801,20240.294821795000
22802,20241.276108620001
22803,20242.739016681000
22804,20243.066097627001
22805,20243.805699149001
22806,20244.469418750999
22807,20244.972435354000
22808,20246.243664547001
22809,20246.898284595001
22810,20247.812589449000
22811,20248.083057895001
22812,20248.815355818999
22813,20249.859016916002
22814,20250.502319997999
22815,20251.723465022998
22816,20252.584337344000
22817,20253.231461159001
22818,20253.960075914001
22819,20254.610639782000
22820,20255.439680006999
22821,20256.064873152998
22822,20256.474193458998
22823,20257.492149682999
22824,20258.632419281999
22825,20259.379788645001
22826,20260.056907665999
22827,20260.777154880001
22828,20261.789895422000
22829,20262.429130510998
22830,20263.264443049000
22831,20264.213218544999
22832,20264.440767021999
22833,20265.523598830001
22834,20266.399776591999
22835,20266.880356294001
22836,20267.127704819999
22837,20268.581815394002
22838,20269.661114107999
22839,20270.564325856001
22840,20271.072742785000
22841,20271.983153697001
22842,20272.319660517001
22843,20272.975449432000
22844,20274.081526438000
22845,20274.744017690999
22846,20275.696949047000
22847,20276.118094411999
22848,20276.993360369001
22849,20277.944008286999
22850,20279.161244971001
22851,20279.354643285998
22852,20280.061458674001
22853,20281.597813572000
22854,20282.003805492001
22855,20282.593752938999
22856,20283.141697466999
22857,20284.126428938998
22858,20284.401709614001
22859,20285.612216598001
22860,20286.427812564001
22861,20287.556849189001
22862,20288.270831342001
22863,20288.962640837999
22864,20289.632135483000
22865,20290.578491688000
22866,20290.803630852999
22867,20292.045155244999
22868,20292.595478906002
22869,20293.488754563001
22870,20294.288884809001
22871,20294.901369569001
22872,20295.445446252001
22873,20296.513061918999
22874,20297.867315646999
22875,20298.507576237000
22876,20298.990998728001
22877,20299.584710976000
22878,20300.635175212999
22879,20301.175424753001
22880,20301.895846545001
22881,20302.447737836999
22882,20303.442466706001
22883,20304.295143410000
22884,20305.580947159000
22885,20306.037381893999
22886,20306.671910431000
22887,20307.506323221001
22888,20308.316653482001
22889,20308.982697798001
22890,20310.035303944998
22891,20310.850820936001
22892,20311.110896459999
22893,20311.768371814000
22894,20312.701782133001
22895,20313.639992198001
22896,20314.455780935001
22897,20315.588872467000
22898,20316.220557707002
22899,20317.073649406000
22900,20317.970981179002
22901,20318.061775744001
22902,20318.894807552999
22903,20319.573178641000
22904,20320.960882706000
22905,20321.404692970002
22906,20322.048744594998
22907,20322.920650149001
22908,20324.147848076002
22909,20324.513523652000
22910,20325.388860048999
22911,20326.508138740999
22912,20326.813998801001
22913,20327.878514021999
22914,20328.515844228001
22915,20329.027130990999
22916,20330.056665190001
22917,20330.394034601999
22918,20331.085952049001
22919,20332.894139600001
22920,20333.320825932999
22921,20334.297762440001
22922,20334.670328806002
22923,20335.243474407998
22924,20336.359239713001
22925,20337.011918190001
22926,20337.911241885002
22927,20338.172207648000
22928,20339.528262774002
22929,20339.955000844999
22930,20340.809665436998
22931,20341.614277478999
22932,20342.513611675000
22933,20343.435686768000
22934,20344.345594431001
22935,20344.993929785000
22936,20345.746889988000
22937,20346.076744063001
22938,20346.985330938001
22939,20347.711227424999
22940,20348.330709171001
22941,20349.518529542001
22942,20350.516075730000
22943,20350.799065594001
22944,20352.361164749000
22945,20352.736967279001
22946,20353.146107314999
22947,20353.978744995999
22948,20354.870771913000
22949,20355.955384133002
22950,20356.591504959000
22951,20356.935780694999
22952,20357.970007193999
22953,20358.189479877001
22954,20359.667852209001
22955,20360.676616836001
22956,20361.226969667001
22957,20362.307602500001
22958,20362.615112890999
22959,20363.683761476001
22960,20363.963559049000
22961,20364.904788537999
22962,20365.554780678001
22963,20366.405548272000
22964,20367.222299411002
22965,20368.308133200000
22966,20369.082467314001
22967,20369.711080722998
22968,20370.277744478000
22969,20371.366572980001
22970,20372.276076467999
22971,20373.048168797999
22972,20373.312522461001
22973,20374.288999141001
22974,20374.970413507999
22975,20375.736479223000
22976,20376.455617143001
22977,20377.090004045000
22978,20378.709285672001
22979,20379.395339658000
22980,20379.962578010000
22981,20380.437640650001
22982,20381.423737928999
22983,20382.063154715001
22984,20382.454028470002
22985,20383.950737129999
22986,20384.350352986999
22987,20385.065264696001
22988,20385.778879256999
22989,20386.772602968998
22990,20387.679990729001
22991,20388.525623106001
22992,20389.136008328998
22993,20390.039015372000
22994,20390.725789675002
22995,20391.772729638000
22996,20392.129765941001
22997,20392.700233774001
22998,20393.136919559998
22999,20394.556303357000
23000,20395.317864502002
23001,20396.471746227999
23002,20396.980495987998
23003,20397.728894601001
23004,20398.521264159001
23005,20399.405561662999
23006,20399.617088546001
23007,20400.931961973001
23008,20401.457087269999
23009,20402.288979924000
23010,20402.975418186001
23011,20403.696372065999
23012,20404.482210347000
23013,20405.351744625001
23014,20406.416714276002
23015,20407.487197163999
23016,20408.011558966002
23017,20408.516690420998
23018,20409.033429703999
23019,20409.983584764999
23020,20410.891945022999
23021,20411.331760179000
23022,20412.269127080999
23023,20413.036999425000
23024,20414.387358361000
23025,20414.819642257000
23026,20415.703314917999
23027,20416.249185967001
23028,20416.857953859999
23029,20418.263292339001
23030,20418.686396560999
23031,20419.317407531998
23032,20420.127071559000
23033,20420.910310119001
23034,20421.246632751001
23035,20422.232174304001
23036,20423.843403208000
23037,20424.139558840001
23038,20424.927311289000
23039,20425.920706542001
23040,20426.541544909000
23041,20427.076070682000
23042,20427.832777956999
23043,20428.412413104001
23044,20429.349438961999
23045,20430.549821360000
23046,20431.090349480000
23047,20431.491055292001
23048,20432.736468587998
23049,20433.450514053999
23050,20434.520163771002
23051,20434.843354545999
23052,20435.988941394000
23053,20436.532544771999
23054,20437.286709803000
23055,20437.873058025001
23056,20438.726429369999
23057,20439.243611351001
23058,20440.082824330999
23059,20441.407787478001
23060,20442.362309438999
23061,20442.941707690999
23062,20443.642496438999
23063,20444.171021724000
23064,20444.739635285001
23065,20446.054713710000
23066,20446.503087829999
23067,20447.621365388000
23068,20447.794663036999
23069,20448.589483946998
23070,20449.964169809999
23071,20450.400069559000
23072,20451.120508865999
23073,20452.337616717999
23074,20453.239212516000
23075,20453.559681603001
23076,20454.659617353998
23077,20454.979763085001
23078,20455.572633364998
23079,20456.522048735998
23080,20457.203562760998
23081,20458.304000668999
23082,20459.083851472999
23083,20460.108543989001
23084,20460.666930159001
23085,20461.344198006998
23086,20462.294633852998
23087,20463.137353190999
23088,20463.299960042001
23089,20464.549895647000
23090,20465.517324004999
23091,20465.885534382000
23092,20466.526250671999
23093,20467.155308247999
23094,20468.222580844002
23095,20469.622351382000
23096,20470.324568626998
23097,20470.646062336000
23098,20471.507773609999
23099,20472.296609974001
23100,20473.089124899001
23101,20473.471857432000
23102,20474.342064109998
23103,20475.296132422001
23104,20476.042970851999
23105,20476.869148916001
23106,20477.894939942002
23107,20478.633489106000
23108,20479.142851314999
23109,20479.889736028999
23110,20481.070153253000
23111,20481.911339015001
23112,20482.243737077999
23113,20483.068721831001
23114,20483.446165759000
23115,20484.682135614999
23116,20485.030682827000
23117,20486.282837875999
23118,20487.076861466001
23119,20488.193794029001
23120,20488.848491604000
23121,20489.410846031002
23122,20490.038530136000
23123,20490.530228234999
23124,20491.613877787000
23125,20492.624499417001
23126,20492.979254744001
23127,20493.942619953999
23128,20494.851036059001
23129,20495.099319946999
23130,20496.679678992001
23131,20497.085685416001
23132,20498.068398429001
23133,20498.895295535000
23134,20499.442210852001
23135,20500.138639397999
23136,20501.069751953000
23137,20501.623218935001
23138,20502.181867515999
23139,20502.746467620000
23140,20504.439155470998
23141,20505.173237993000
23142,20505.830891492002
23143,20506.264185382999
23144,20507.432902176999
23145,20507.840703062000
23146,20508.749588835999
23147,20509.543301475998
23148,20510.381586535001
23149,20510.797599500002
23150,20512.042784162000
23151,20512.239924017002
23152,20513.150423870000
23153,20514.338977029998
23154,20515.055943386000
23155,20516.096994668002
23156,20516.809398054000
23157,20517.361295444000
23158,20517.933952459000
23159,20518.763790739999
23160,20519.105766060002
23161,20520.500016824000
23162,20521.196375812000
23163,20521.602412983000
23164,20522.855658057000
23165,20523.780333626000
23166,20524.607755764999
23167,20524.796314746000
23168,20525.787511991999
23169,20526.652466169999
23170,20527.619399045001
23171,20528.337073163999
23172,20528.705415275999
23173,20529.418243171000
23174,20530.155974847999
23175,20531.079296083000
23176,20532.155061422000
23177,20533.351972073000
23178,20533.818703174002
23179,20534.293617331001
23180,20535.177014932000
23181,20535.960964200000
23182,20536.787068024001
23183,20537.023105520999
23184,20538.127745730999
23185,20539.124503744999
23186,20539.647162134999
23187,20540.741835134999
23188,20541.357833847000
23189,20541.891064744999
23190,20543.208212046000
23191,20544.073705720999
23192,20544.495449216000
23193,20545.133778596999
23194,20546.055902583001
23195,20546.770640633000
23196,20547.233538492001
23197,20548.129552674000
23198,20548.779250660999
23199,20550.200887389001
23200,20550.923954989001
23201,20551.695401583002
23202,20552.481358613000
23203,20552.866301689999
23204,20553.582012168001
23205,20554.481232384001
23206,20555.371798687000
23207,20556.395486313999
23208,20556.692333079001
23209,20557.286170407999
23210,20558.190535356000
23211,20559.538523862000
23212,20559.916160123001
23213,20561.120333945000
23214,20561.411664891999
23215,20562.922661414999
23216,20563.155605004999
23217,20563.571540451001
23218,20564.450586890001
23219,20565.174778167999
23220,20565.894182118001
23221,20567.037558135999
23222,20567.933594481001
23223,20568.598562035000
23224,20569.444479901002
23225,20570.347510340001
23226,20570.630830688999
23227,20571.681791256000
23228,20572.636527105999
23229,20573.148404378000
23230,20573.739964118002
23231,20574.865287582001
23232,20575.293669950999
23233,20576.165055605001
23234,20576.542462950001
23235,20578.425076857999
23236,20578.890902744999
23237,20579.583662520999
23238,20580.381505795998
23239,20580.723278966001
23240,20581.559365020999
23241,20582.551116254999
23242,20583.149897353000
23243,20583.763525973001
23244,20584.824420819001
23245,20585.589232634000
23246,20586.580159599001
23247,20587.172564007000
23248,20588.059515539000
23249,20588.646475723999
23250,20589.607475752000
23251,20590.513736595000
23252,20591.155535081001
23253,20591.743240072999
23254,20592.440641067999
23255,20592.868412727999
23256,20593.892924964999
23257,20595.084914987001
23258,20595.886999955001
23259,20596.697909958999
23260,20597.378903261000
23261,20598.260631159999
23262,20598.868008103000
23263,20599.437786049999
23264,20599.918626744002
23265,20601.313056824001
23266,20601.951755765000
23267,20602.701887636998
23268,20603.052571487999
23269,20604.221687001002
23270,20605.120337065000
23271,20605.772618325998
23272,20607.129446497998
23273,20607.290629499999
23274,20608.369299876002
23275,20608.616816807000
23276,20609.833314267002
23277,20610.214880254000
23278,20610.813157592998
23279,20611.918583917999
23280,20612.491397139001
23281,20614.046318953999
23282,20614.820569665000
23283,20615.037475156001
23284,20615.603432796001
23285,20616.697142364999
23286,20617.477225658000
23287,20618.381230497002
23288,20618.937380891999
23289,20619.585313455002
23290,20620.394367845001
23291,20621.181477971000
23292,20621.862000834000
23293,20622.930477913000
23294,20623.742117087000
23295,20624.920492349000
23296,20625.391366063999
23297,20625.849146568002
23298,20626.994373271002
23299,20627.279398221999
23300,20627.876440950000
23301,20628.888179923000
23302,20629.911373872001
23303,20630.683604455000
23304,20631.300418364001
23305,20632.268496974000
23306,20633.112738257001
23307,20634.081071717999
23308,20634.275206756000
23309,20635.216330161998
23310,20636.312821535001
23311,20636.844106999000
23312,20637.587983400001
23313,20638.305572972000
23314,20638.657178584999
23315,20639.535576684000
23316,20641.149027858999
23317,20641.744098874002
23318,20642.372344141000
23319,20643.399929933999
23320,20643.675032732001
23321,20644.593722579000
23322,20645.106906999001
23323,20646.179978093001
23324,20646.904178567998
23325,20647.384528865001
23326,20648.456367996001
23327,20649.378914321998
23328,20649.953131145001
23329,20650.976365327999
23330,20651.355357372999
23331,20652.729069075998
23332,20653.441776975000
23333,20653.967557970002
23334,20654.677370309000
23335,20654.943035331999
23336,20656.262569875998
23337,20656.887085680999
23338,20657.282405030001
23339,20658.815884583000
23340,20659.571834825001
23341,20660.365871873000
23342,20661.125228254001
23343,20661.546700709001
23344,20662.331717018998
23345,20663.082630714998
23346,20664.051940619000
23347,20664.779822519002
23348,20665.759860695998
23349,20665.895787137000
23350,20666.832808206000
23351,20667.732119336000
23352,20668.924320201000
23353,20669.783613954001
23354,20670.282930849000
23355,20670.940543461998
23356,20671.948365409000
23357,20672.656054753999
23358,20673.100027101002
23359,20673.690591298000
23360,20674.467028696999
23361,20675.728966311999
23362,20676.572428356001
23363,20677.225418202001
23364,20678.252837521999
23365,20678.640944254999
23366,20679.454543061998
23367,20680.479393060999
23368,20681.079780682001
23369,20681.786541564001
23370,20682.757116762001
23371,20683.299441147999
23372,20683.673430186998
23373,20684.987908917999
23374,20685.418780464999
23375,20686.536276662999
23376,20687.729408127001
23377,20688.425509625999
23378,20688.945321751002
23379,20689.463997205999
23380,20690.145194676999
23381,20690.981998499999
23382,20691.843877325002
23383,20692.730768615002
23384,20693.427083515999
23385,20693.872857844999
23386,20695.340482683001
23387,20695.965196300000
23388,20696.534092966001
23389,20697.233381536000
23390,20698.584546337999
23391,20698.784871733998
23392,20699.896402277998
23393,20700.347684079999
23394,20701.111426363001
23395,20701.753686511998
23396,20702.240582345999
23397,20703.564143085001
23398,20704.834906103999
23399,20705.323247241002
23400,20705.829632816000
23401,20706.769595071000
23402,20707.587286244001
23403,20708.066816535000
23404,20708.922591212999
23405,20709.512010662002
23406,20710.580468049000
23407,20711.343852753998
23408,20712.071985456001
23409,20712.564935557999
23410,20713.502458594001
23411,20714.887588905000
23412,20715.185053386998
23413,20716.244382222001
23414,20716.950158275002
23415,20717.382981824001
23416,20718.209255501999
23417,20718.893774709999
23418,20719.606273598001
23419,20720.395327205999
23420,20721.254861820002
23421,20722.415496935999
23422,20723.250542166999
23423,20723.833002340001
23424,20724.739152337999
23425,20725.086521514000
23426,20725.687344734000
23427,20727.355849913001
23428,20727.768678830002
23429,20727.983558857999
23430,20728.941297162000
23431,20729.730146050999
23432,20730.484228828002
23433,20731.609921236999
23434,20732.367090897998
23435,20733.295586434000
23436,20734.020582114001
23437,20734.832186121999
23438,20735.331852099000
23439,20735.843164343001
23440,20736.816402341999
23441,20737.295504087000
23442,20738.603195609001
23443,20739.002904233999
23444,20740.319571649001
23445,20740.768493356001
23446,20741.461892170999
23447,20742.553456205002
23448,20743.155835570000
23449,20744.078626265000
23450,20744.643776813999
23451,20745.323239280999
23452,20746.328520620998
23453,20746.895876934999
23454,20747.591364720000
23455,20747.888291559000
23456,20749.392625971999
23457,20750.714143599998
23458,20751.035180121002
23459,20751.837119895001
23460,20752.196219601999
23461,20753.249091075999
23462,20753.977768317000
23463,20754.437959309002
23464,20755.541265110998
23465,20756.292070692001
23466,20756.943042850002
23467,20757.571956483000
23468,20758.973559896000
23469,20759.393672554001
23470,20760.035493511001
23471,20761.163441688001
23472,20761.968417101001
23473,20762.686884244002
23474,20763.311742619000
23475,20763.913685242002
23476,20764.387459370999
23477,20765.256363868000
23478,20766.439016544002
23479,20767.155897066001
23480,20767.984478128001
23481,20769.118149770999
23482,20769.641747614001
23483,20770.290997954999
23484,20770.820942805000
23485,20771.794722159000
23486,20772.453375992998
23487,20773.592540410002
23488,20773.978965851999
23489,20774.879334240999
23490,20775.268564696999
23491,20776.389783876999
23492,20777.183496252001
23493,20778.479667416999
23494,20779.060436520998
23495,20779.607583828001
23496,20780.301998119001
23497,20781.079806092999
23498,20781.776535039000
23499,20782.657880753999
23500,20783.037703488000
23501,20783.838142954999
23502,20785.336807184001
23503,20785.910895451001
23504,20786.645143935999
23505,20787.380682183000
23506,20787.906742861000
23507,20789.012719679002
23508,20789.792036762999
23509,20790.404144032000
23510,20791.402377413000
23511,20791.554383545001
23512,20792.591771789001
23513,20793.419736880001
23514,20793.839927231002
23515,20795.398123415998
23516,20796.098165088999
23517,20796.694043799002
23518,20797.704724973999
23519,20798.413173658999
23520,20798.779949890999
23521,20799.196821008001
23522,20800.392067346002
23523,20801.439001621002
23524,20801.860364363001
23525,20802.872509608002
23526,20803.265409676998
23527,20804.651241234002
23528,20805.242232835000
23529,20806.051414595000
23530,20806.587115371000
23531,20807.640925705000
23532,20808.502252512000
23533,20808.989791250999
23534,20809.590767243000
23535,20810.254486763999
23536,20811.101545422000
23537,20811.762708454000
23538,20813.380277552002
23539,20813.902710924998
23540,20814.593244176998
23541,20815.412892441000
23542,20815.718967229001
23543,20816.867088166000
23544,20817.452696307999
23545,20818.309709268000
23546,20819.047549063001
23547,20819.586197359000
23548,20820.819288573999
23549,20821.191054996001
23550,20822.215629199000
23551,20822.793342647001
23552,20824.091379253001
23553,20825.024227113001
23554,20825.400114892000
23555,20825.808318628999
23556,20826.880982111001
23557,20827.472444722000
23558,20828.104075200001
23559,20828.895249120000
23560,20829.993259046001
23561,20830.650493173998
23562,20831.888608682999
23563,20832.438012287999
23564,20833.040653011001
23565,20833.963246603998
23566,20834.333362693000
23567,20835.429602519998
23568,20836.175855993999
23569,20837.216185084999
23570,20837.538172567001
23571,20838.101632375001
23572,20838.738836888999
23573,20840.257440812002
23574,20841.034189262999
23575,20841.664128577999
23576,20842.671195177001
23577,20843.178200928000
23578,20843.899926712002
23579,20844.794993167001
23580,20845.238496496000
23581,20845.660108877000
23582,20847.192784925999
23583,20847.601893714000
23584,20848.558365609999
23585,20849.487082969001
23586,20850.164745589002
23587,20850.849719112000
23588,20851.654635358002
23589,20852.619243526999
23590,20853.560581127000
23591,20853.830484163998
23592,20854.462417589999
23593,20855.580184391001
23594,20856.042360502001
23595,20856.827930152998
23596,20857.533058748999
23597,20858.978220946999
23598,20859.866365202000
23599,20860.448178110000
23600,20860.837287047001
23601,20861.701883554000
23602,20862.200875776001
23603,20863.287603043998
23604,20864.142322217998
23605,20864.668121672999
23606,20865.408307868998
23607,20866.291443578000
23608,20867.212067159999
23609,20867.823863204001
23610,20868.991731925002
23611,20869.526035286999
23612,20870.279990013001
23613,20871.417540890001
23614,20871.728832667999
23615,20872.665958506001
23616,20872.920522179000
23617,20873.836990681000
23618,20874.495874625001
23619,20875.893069215999
23620,20876.834813830999
23621,20877.210113300000
23622,20877.942930285000
23623,20879.273031330002
23624,20879.427025780999
23625,20880.058315974002
23626,20881.067249740001
23627,20881.885859704002
23628,20882.795685308000
23629,20883.210515130999
23630,20883.973270557999
23631,20884.762461225000
23632,20885.631397898000
23633,20886.941028673999
23634,20887.513670404001
23635,20888.280002054002
23636,20888.917842586001
23637,20889.746471655999
23638,20889.946112631998
23639,20891.100907475000
23640,20891.839610013001
23641,20892.481787716999
23642,20893.352099922002
23643,20894.380486702001
23644,20895.540549788999
23645,20895.961286231999
23646,20896.279215478000
23647,20897.248951193000
23648,20898.469270287002
23649,20899.037278950000
23650,20899.692034292999
23651,20900.344984742002
23652,20901.011677036000
23653,20901.679342742002
23654,20902.674721488998
23655,20903.512126357000
23656,20904.739407513000
23657,20905.324844082999
23658,20906.089166426998
23659,20906.722335885999
23660,20907.407683115001
23661,20908.075064874000
23662,20908.873942957998
23663,20909.349326570999
23664,20910.941635820000
23665,20911.177172149000
23666,20911.851628683999
23667,20912.823678223001
23668,20913.871959073000
23669,20914.359580773998
23670,20915.600774768998
23671,20915.998761211002
23672,20916.562123129999
23673,20917.692255401002
23674,20918.330625658000
23675,20918.825243068000
23676,20919.407191247999
23677,20920.201802246000
23678,20921.757953118999
23679,20922.288811581999
23680,20923.377822572002
23681,20923.720603654001
23682,20924.419371747001
23683,20925.193974644000
23684,20925.872687323001
23685,20926.980809597000
23686,20927.522000448000
23687,20928.268754397999
23688,20928.871439126000
23689,20929.758366741000
23690,20930.803899423001
23691,20931.460085065999
23692,20932.181522432998
23693,20933.357510248999
23694,20934.126394816001
23695,20934.654789593002
23696,20935.287506694000
23697,20935.690873576001
23698,20936.649606792002
23699,20937.556827932000
23700,20938.292157321001
23701,20939.112297481999
23702,20940.438295446002
23703,20940.672608258999
23704,20941.766285169000
23705,20942.275573285999
23706,20943.058076731999
23707,20943.712626791999
23708,20944.801550035001
23709,20945.534670899000
23710,20945.888507418000
23711,20946.936265455999
23712,20947.626628096001
23713,20947.803107653999
23714,20949.722680413000
23715,20950.391324108001
23716,20951.142517788001
23717,20951.394647487999
23718,20952.439773244001
23719,20953.255310344000
23720,20953.857265842002
23721,20954.252442751000
23722,20955.429576606999
23723,20956.007661475000
23724,20957.122371092999
23725,20958.180836760999
23726,20958.264116221999
23727,20959.426560356998
23728,20960.189399780000
23729,20960.943890406001
23730,20961.845711720001
23731,20962.673612752998
23732,20963.099336748000
23733,20963.719067025999
23734,20964.577216685000
23735,20965.226223397000
23736,20966.189499111999
23737,20967.214521771999
23738,20968.026770135999
23739,20969.225602767001
23740,20969.419868901001
23741,20970.146395508000
23742,20970.876231726001
23743,20971.325673669999
23744,20972.611119405999
23745,20973.420512673001
23746,20974.035068048001
23747,20974.397236188001
23748,20975.522174606998
23749,20976.516223174000
23750,20977.331159631001
23751,20977.830273389001
23752,20979.121592623000
23753,20979.548852331001
23754,20980.253741426000
23755,20980.964364854000
23756,20981.868807371000
23757,20982.236909366002
23758,20982.811772254001
23759,20984.069554711001
23760,20985.220756137998
23761,20985.949852492002
23762,20986.517071474002
23763,20987.336811032001
23764,20987.719681518000
23765,20989.085118791001
23766,20989.533572985001
23767,20990.107798098001
23768,20991.011528556999
23769,20991.942092640998
23770,20992.594841840000
23771,20992.992383098001
23772,20994.085589238999
23773,20995.041821948002
23774,20996.302941799000
23775,20996.592091708000
23776,20997.485450849999
23777,20998.035819600998
23778,20998.630311393001
23779,20999.512715928999
23780,21000.100676071001
23781,21001.009721883001
23782,21002.073619786999
23783,21002.474312687002
23784,21003.623782492999
23785,21004.577148699002
23786,21005.172425883000
23787,21005.644016384002
23788,21006.428746860998
23789,21007.644295982998
23790,21008.232799281999
23791,21009.035916420002
23792,21009.476969259002
23793,21009.862150677000
23794,21011.099192008998
23795,21011.849713128999
23796,21013.261822963999
23797,21013.681071985000
